,date,stock_main_close,stock_second_close,pbMRQ,peTTM,psTTM,pcfNcfTTM,peTTM/10,pcfNcfTTM/10,stock_main_close/100
5404,2015/6/12,3140.6620000000003,13.48975096,4.459681,856.9842769999999,4.963794,-392.303173,85.6984277,0.0,31.40662
5405,2015/6/15,3073.07,13.273442999999999,4.38817,843.2425470000001,4.884199,-386.012598,84.3242547,0.0,30.7307
5406,2015/6/16,2962.655,12.16240666,4.0208639999999995,772.660023,4.4753739999999995,-353.701914,77.2660023,0.0,29.62655
5407,2015/6/17,3021.4,12.36888244,4.089125,785.7771290000001,4.55135,-359.706554,78.57771290000001,0.0,30.214000000000002
5408,2015/6/18,2913.6,12.32955372,4.076123,783.278633,4.536878,-358.562813,78.32786329999999,0.0,29.136
5411,2015/6/24,2822.7340000000004,11.73962292,3.881093,745.801186,4.319803,-341.406698,74.58011859999999,0.0,28.22734
5851,2017/4/14,1986.649,10.94319524,3.343174,83.939545,4.857025,-97.730013,8.3939545,0.0,19.86649
5886,2017/6/7,1850.533,11.20986155,3.404319,94.856087,4.877408999999999,-61.170209,9.4856087,0.0,18.505329999999997
5887,2017/6/8,1852.8570000000002,12.32787416,3.737252,104.132762,5.354407,-67.15249399999999,10.413276199999999,0.0,18.528570000000002
5888,2017/6/9,1857.165,12.29819228,3.728254,103.882041,5.341515,-66.990811,10.3882041,0.0,18.57165
5889,2017/6/12,1836.7620000000002,12.10031308,3.6682660000000005,102.21056800000001,5.255569,-65.912921,10.221056800000001,0.0,18.367620000000002
5890,2017/6/13,1859.881,13.307376199999998,4.034193,112.406553,5.779837000000001,-72.488045,11.240655300000002,0.0,18.59881
5891,2017/6/14,1852.785,12.7632084,3.8692260000000003,107.810002,5.543487,-69.52385,10.7810002,0.0,18.52785
5892,2017/6/15,1869.7120000000002,12.59501108,3.818236,106.38925,5.470433,-68.607644,10.638925,0.0,18.69712
5893,2017/6/16,1866.0520000000001,13.18864868,3.9982,111.403669,5.728269999999999,-71.841312,11.1403669,0.0,18.66052
5894,2017/6/19,1876.849,13.37663392,4.055187999999999,112.99156799999999,5.809918,-72.865306,11.299156800000002,0.0,18.76849
5895,2017/6/20,1879.0639999999999,13.47557352,4.085182,113.82730500000001,5.8528910000000005,-73.404251,11.3827305,0.0,18.79064
5896,2017/6/21,1887.192,12.82257216,3.887222,108.311444,5.569271,-69.847217,10.8311444,0.0,18.871920000000003
5897,2017/6/22,1862.839,12.32787416,3.737252,104.132762,5.354407,-67.15249399999999,10.413276199999999,0.0,18.62839
5898,2017/6/23,1871.336,12.80278424,3.8812230000000003,108.144297,5.560676,-69.739428,10.8144297,0.0,18.71336
5899,2017/6/26,1896.7939999999999,12.75331444,3.866226,107.72642900000001,5.5391900000000005,-69.46995600000001,10.772642900000001,0.0,18.96794
5900,2017/6/27,1898.535,13.33705808,4.043191,112.657274,5.7927290000000005,-72.64972900000001,11.265727400000001,0.0,18.98535
5901,2017/6/28,1883.371,13.356845999999999,4.04919,112.824421,5.801324,-72.757518,11.2824421,0.0,18.83371
5902,2017/6/29,1892.269,12.94129968,3.9232150000000003,109.314328,5.620838,-70.49395,10.931432800000001,0.0,18.92269
5903,2017/6/30,1897.6860000000001,12.63458692,3.830233,106.723545,5.487622,-68.823222,10.672354499999999,0.0,18.976860000000002
5904,2017/7/3,1905.203,12.4663896,3.7792440000000003,105.302793,5.414569,-67.907016,10.5302793,0.0,19.05203
5905,2017/7/4,1896.526,12.0706312,3.659268,101.959847,5.242678,-65.751238,10.195984699999999,0.0,18.96526
5906,2017/7/5,1913.1370000000002,12.30808624,3.7312529999999997,103.965614,5.3458120000000005,-67.04470500000001,10.3965614,0.0,19.13137
5907,2017/7/6,1914.585,12.24872248,3.713257,103.464173,5.320029,-66.721338,10.3464173,0.0,19.14585
5908,2017/7/7,1918.132,12.00137348,3.638272,101.374831,5.212597,-65.373977,10.137483099999999,0.0,19.18132
5909,2017/7/10,1905.368,11.44731172,3.470305,96.694707,4.9719489999999995,-62.355887,9.6694707,0.0,19.05368
5910,2017/7/11,1891.596,11.9716916,3.6292739999999997,101.124111,5.199705000000001,-65.212293,10.1124111,0.0,18.915960000000002
5911,2017/7/12,1889.4470000000001,11.84307012,3.5902809999999996,100.037653,5.14384,-64.511666,10.003765300000001,0.0,18.894470000000002
5912,2017/7/13,1888.6970000000001,11.73423656,3.557288,99.11834300000001,5.09657,-63.918826,9.9118343,0.0,18.88697
5913,2017/7/14,1881.011,11.80349428,3.5782839999999996,99.70335899999999,5.126651,-64.296088,9.9703359,0.0,18.81011
5916,2017/7/19,1839.056,10.982295599999999,3.329334,92.766746,4.769977,-59.822848,9.2766746,0.0,18.39056
5926,2017/8/2,1869.316,11.01197748,3.338332,93.01746700000001,4.782869,-59.984531000000004,9.301746699999999,0.0,18.69316
5927,2017/8/3,1869.2120000000002,11.78370636,3.572285,99.536211,5.118057,-64.188299,9.9536211,0.0,18.692120000000003
5928,2017/8/4,1858.494,11.28900836,3.422315,95.357529,4.903193,-61.493576000000004,9.5357529,0.0,18.58494
5929,2017/8/7,1872.289,11.328584199999998,3.434313,95.691824,4.920382,-61.709154000000005,9.5691824,0.0,18.72289
5930,2017/8/8,1879.164,11.130705,3.374325,94.020351,4.834436,-60.631265,9.402035099999999,0.0,18.79164
5931,2017/8/9,1885.5529999999999,11.04165936,3.3473300000000004,93.268188,4.795761,-60.146214,9.326818800000002,0.0,18.855529999999998
5932,2017/8/10,1872.596,10.94271976,3.317336,92.432451,4.752788,-59.60726999999999,9.2432451,0.0,18.72596
5935,2017/8/15,1887.283,10.95261372,3.320335,92.516025,4.757085,-59.661164,9.251602499999999,0.0,18.87283
5938,2017/8/18,1902.253,11.23953856,3.407318,94.939661,4.881705999999999,-61.224104000000004,9.4939661,0.0,19.02253
5939,2017/8/21,1916.418,11.2296446,3.404319,94.856087,4.877408999999999,-61.170209,9.4856087,0.0,19.164179999999998
5940,2017/8/22,1908.319,11.130705,3.374325,94.020351,4.834436,-60.631265,9.402035099999999,0.0,19.08319
5943,2017/8/25,1910.13,10.90314392,3.305338,92.098157,4.735599,-59.391692000000006,9.2098157,0.0,19.1013
5944,2017/8/28,1936.76,11.14059896,3.3773239999999998,94.10392399999999,4.838734,-60.685159,9.4103924,0.0,19.3676
