date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
1993-04-15,sz.000507,5.6948462000,5.6948462000,5.5481978000,5.6704048000,5.6826255000,2684000,62064900.0000,2,5.133600,1,-0.215051,0
1993-04-16,sz.000507,5.6948462000,5.7803911000,5.6704048000,5.7559497000,5.6704048000,3056000,71636475.0000,2,5.845112,1,1.508614,0
1993-04-19,sz.000507,5.7926118000,5.8170532000,5.5970806000,5.6337427000,5.7559497000,1834000,42768750.0000,2,3.507832,1,-2.123142,0
1993-04-20,sz.000507,5.6459634000,5.6948462000,5.5481978000,5.6215220000,5.6337427000,1850500,42374550.0000,2,3.539391,1,-0.216916,0
1993-04-21,sz.000507,5.6215220000,5.6704048000,5.5726392000,5.6215220000,5.6215220000,1078000,24814950.0000,2,2.061856,1,0.000000,0
1993-04-22,sz.000507,5.6459634000,5.6704048000,5.5359771000,5.5359771000,5.6215220000,962500,22066325.0000,2,1.840943,1,-1.521741,0
1993-04-23,sz.000507,5.4993150000,5.5726392000,5.4504322000,5.5237564000,5.5359771000,2050500,46241300.0000,2,3.921925,1,-0.220747,0
1993-04-26,sz.000507,5.5237564000,5.6459634000,5.4504322000,5.6093013000,5.5237564000,1681000,38138875.0000,2,3.215194,1,1.548674,0
1993-04-27,sz.000507,5.6459634000,5.6704048000,5.4993150000,5.5726392000,5.6093013000,586500,13378375.0000,2,1.121780,1,-0.653601,0
1993-04-28,sz.000507,5.5726392000,5.5848599000,5.4870943000,5.5115357000,5.5726392000,1408500,31868150.0000,2,2.693992,1,-1.096491,0
1993-04-29,sz.000507,5.4993150000,5.5726392000,5.3037838000,5.3282252000,5.5115357000,946500,20889450.0000,2,1.810340,1,-3.325943,0
1993-04-30,sz.000507,5.3282252000,5.5115357000,5.3037838000,5.3771080000,5.3282252000,2082000,45706475.0000,2,3.982174,1,0.917435,0
1993-05-03,sz.000507,5.3771080000,5.4382115000,5.2549010000,5.2793424000,5.3771080000,796000,17286600.0000,2,1.522483,1,-1.818180,0
1993-05-04,sz.000507,5.2793424000,5.3771080000,5.1326940000,5.2549010000,5.2793424000,1480500,31939375.0000,2,2.831704,1,-0.462965,0
1993-05-05,sz.000507,5.2549010000,5.2793424000,5.0349284000,5.0593698000,5.2549010000,1378500,29086175.0000,2,2.636612,1,-3.720927,0
1993-05-06,sz.000507,5.0227077000,5.0471491000,4.7660730000,5.0104870000,5.0593698000,2158500,43539500.0000,2,4.128493,1,-0.966187,0
1993-05-07,sz.000507,5.0104870000,5.0471491000,4.8393972000,4.9860456000,5.0104870000,2447500,49661825.0000,2,4.681254,1,-0.487807,0
1993-05-10,sz.000507,4.9860456000,5.0227077000,4.7416316000,4.7416316000,4.9860456000,1640000,32586075.0000,2,3.136775,1,-4.901961,0
1993-05-11,sz.000507,4.7049695000,4.7416316000,4.5216590000,4.5949832000,4.7416316000,2395500,45056600.0000,2,4.581795,1,-3.092786,0
1993-05-12,sz.000507,4.6316453000,4.8271765000,4.6194246000,4.8271765000,4.5949832000,2689000,52235275.0000,2,5.143163,1,5.053196,0
1993-05-13,sz.000507,4.8393972000,5.0593698000,4.8393972000,5.0227077000,4.8271765000,2831000,57302925.0000,2,5.414762,1,4.050629,0
1993-05-14,sz.000507,5.0593698000,5.1082526000,4.8393972000,5.0104870000,5.0227077000,1744500,35706025.0000,2,3.336649,1,-0.243305,0
1993-05-17,sz.000507,5.0104870000,5.0349284000,4.6927488000,4.7171902000,5.0104870000,1302500,25622895.0000,2,2.491250,1,-5.853662,0
1993-05-18,sz.000507,4.7171902000,4.9616042000,4.5461004000,4.7905144000,4.7171902000,1232900,23859450.0000,2,2.358128,1,1.554410,0
1993-05-19,sz.000507,4.8271765000,4.8271765000,4.6438660000,4.7049695000,4.7905144000,655500,12701360.0000,2,1.253754,1,-1.785716,0
1993-05-20,sz.000507,4.7049695000,4.7049695000,4.6438660000,4.6560867000,4.7049695000,850700,16225905.0000,2,1.627106,1,-1.038965,0
1993-05-21,sz.000507,4.6438660000,4.6560867000,4.4727762000,4.5461004000,4.6560867000,1288500,24050095.0000,2,2.464472,1,-2.362199,0
1993-05-24,sz.000507,4.5094383000,4.5216590000,4.2772450000,4.3139071000,4.5461004000,1274200,22639825.0000,2,2.437121,1,-5.107531,0
1993-05-25,sz.000507,4.2772450000,4.4727762000,4.2283622000,4.3872313000,4.3139071000,1380600,24516360.0000,2,2.640629,1,1.699723,0
1993-05-26,sz.000507,4.3994520000,4.4238934000,4.1917001000,4.1917001000,4.3872313000,1133500,20134225.0000,2,2.168009,1,-4.456831,0
1993-05-27,sz.000507,4.1550380000,4.2650243000,4.1305966000,4.1550380000,4.1917001000,985700,16844280.0000,2,1.885316,1,-0.874633,0
1993-05-28,sz.000507,4.1550380000,4.2039208000,4.1428173000,4.1794794000,4.1550380000,637100,10879340.0000,2,1.218561,1,0.588237,0
1993-05-31,sz.000507,4.1550380000,4.3994520000,4.1550380000,4.3994520000,4.1794794000,1139200,19957640.0000,2,2.178911,1,5.263156,0
1993-06-01,sz.000507,4.4361141000,4.4605555000,4.1794794000,4.2772450000,4.3994520000,1276600,22452220.0000,2,2.441711,1,-2.777778,0
1993-06-02,sz.000507,4.2772450000,4.3994520000,4.2039208000,4.3994520000,4.2772450000,1344700,23796320.0000,2,2.571964,1,2.857143,0
1993-06-03,sz.000507,4.3994520000,4.6194246000,4.3505692000,4.6194246000,4.3994520000,4029600,74033325.0000,2,7.707285,1,4.999998,0
1993-06-04,sz.000507,4.6438660000,4.6683074000,4.4972176000,4.5949832000,4.6194246000,3834600,71901905.0000,2,7.334315,1,-0.529103,0
1993-06-07,sz.000507,4.6121260500,4.6121260500,4.4235261000,4.4235261000,4.5949806000,1518200,19774510.0000,2,2.419843,1,-3.731344,0
1993-06-08,sz.000507,4.4235261000,4.4921079000,4.3720897500,4.3892352000,4.4235261000,1189900,15352860.0000,2,1.896569,1,-0.775189,0
1993-06-09,sz.000507,4.3892352000,4.4063806500,4.2177807000,4.3035079500,4.3892352000,1156800,14440605.0000,2,1.843812,1,-1.953125,0
1993-06-10,sz.000507,4.2863625000,4.4063806500,4.2863625000,4.3035079500,4.3035079500,727900,9210000.0000,2,1.160192,1,0.000000,0
1993-06-11,sz.000507,4.3035079500,4.3206534000,4.1149080000,4.2177807000,4.3035079500,1306100,16049290.0000,2,2.081779,1,-1.992032,0
1993-06-14,sz.000507,4.2177807000,4.2349261500,4.0463262000,4.1320534500,4.2177807000,1357900,16362090.0000,2,2.164343,1,-2.032520,0
1993-06-15,sz.000507,4.1491989000,4.2692170500,4.0806171000,4.2006352500,4.1320534500,1042100,12702280.0000,2,1.660992,1,1.659750,0
1993-06-16,sz.000507,4.2177807000,4.2177807000,4.0977625500,4.1149080000,4.2006352500,615700,7449210.0000,2,0.981358,1,-2.040816,0
1993-06-17,sz.000507,4.1149080000,4.1149080000,3.9777444000,4.0120353000,4.1149080000,870600,10238660.0000,2,1.387640,1,-2.500001,0
1993-06-18,sz.000507,4.0120353000,4.2863625000,3.9777444000,4.2692170500,4.0120353000,1760700,21318885.0000,2,2.806362,1,6.410257,0
1993-06-21,sz.000507,4.2863625000,4.3720897500,4.0977625500,4.1149080000,4.3892352000,1805800,22132955.0000,2,2.878246,1,-6.250001,0
1993-06-22,sz.000507,4.1149080000,4.1663443500,4.0463262000,4.1149080000,4.1149080000,644700,7725975.0000,2,1.027581,1,0.000000,0
1993-06-23,sz.000507,4.1149080000,4.1834898000,4.0634716500,4.1663443500,4.1149080000,984000,11792670.0000,2,1.568387,1,1.249997,0
1993-06-24,sz.000507,4.1663443500,4.2177807000,4.1149080000,4.2006352500,4.1663443500,1502500,18359115.0000,2,2.394819,1,0.823048,0
1993-06-25,sz.000507,4.2177807000,4.2349261500,4.0463262000,4.0977625500,4.2006352500,1149000,13857470.0000,2,1.831379,1,-2.448981,0
1993-06-28,sz.000507,4.0463262000,4.1149080000,3.9948898500,4.0806171000,4.0977625500,514800,6106375.0000,2,0.820534,1,-0.418412,0
1993-06-29,sz.000507,4.0806171000,4.1491989000,4.0806171000,4.1320534500,4.0806171000,577500,6945235.0000,2,0.920471,1,1.260509,0
1993-06-30,sz.000507,4.1491989000,4.1491989000,4.0463262000,4.0634716500,4.1320534500,570800,6809020.0000,2,0.909792,1,-1.659750,0
1993-07-01,sz.000507,4.0463262000,4.0634716500,3.9434535000,3.9948898500,4.0634716500,1092600,12655640.0000,2,1.741484,1,-1.687770,0
1993-07-02,sz.000507,3.9777444000,4.1491989000,3.8234353500,4.1149080000,3.9948898500,1321100,15163550.0000,2,2.105688,1,3.004295,0
1993-07-05,sz.000507,4.1663443500,4.4406715500,4.1149080000,4.1491989000,4.4578170000,2612500,32432155.0000,2,1.929115,1,-6.923074,0
1993-07-06,sz.000507,4.1149080000,4.1320534500,3.9263080500,3.9777444000,4.1491989000,1190600,13870860.0000,2,0.879160,1,-4.132231,0
1993-07-07,sz.000507,3.9777444000,4.0634716500,3.8748717000,3.9605989500,3.9777444000,911300,10485840.0000,2,0.672920,1,-0.431036,0
1993-07-08,sz.000507,3.9434535000,4.0291807500,3.9434535000,3.9777444000,3.9605989500,365400,4243070.0000,2,0.269818,1,0.432902,0
1993-07-09,sz.000507,3.9777444000,3.9777444000,3.8577262500,3.8748717000,3.9777444000,787600,9004200.0000,2,0.581577,1,-2.586209,0
1993-07-12,sz.000507,3.8234353500,3.8405808000,3.6348354000,3.7034172000,3.8748717000,1067800,11535110.0000,2,0.788482,1,-4.424779,0
1993-07-13,sz.000507,3.7034172000,3.7205626500,3.6005445000,3.6862717500,3.7034172000,587900,6284190.0000,2,0.434115,1,-0.462965,0
1993-07-14,sz.000507,3.6862717500,3.7548535500,3.6519808500,3.6519808500,3.6862717500,482900,5200340.0000,2,0.356582,1,-0.930236,0
1993-07-15,sz.000507,3.6691263000,3.6691263000,3.4290900000,3.4805263500,3.6519808500,716300,7386650.0000,2,0.528928,1,-4.694836,0
1993-07-16,sz.000507,3.4290900000,3.4805263500,3.3947991000,3.4290900000,3.4805263500,1016200,10193385.0000,2,0.750380,1,-1.477829,0
1993-07-19,sz.000507,3.4290900000,3.4290900000,3.1547628000,3.2061991500,3.6005445000,1924100,18378660.0000,2,1.420789,1,-10.952380,0
1993-07-20,sz.000507,3.1547628000,3.2061991500,2.8804356000,3.2061991500,3.2061991500,2249000,19782145.0000,2,1.660700,1,0.000000,0
1993-07-21,sz.000507,3.2061991500,3.2576355000,2.9490174000,3.0690355500,3.2061991500,2521800,23006955.0000,2,1.862140,1,-4.278081,0
1993-07-22,sz.000507,3.0861810000,3.1547628000,3.0004537500,3.1376173500,3.0690355500,893300,8078415.0000,2,0.659628,1,2.234635,0
1993-07-23,sz.000507,3.1204719000,3.2576355000,3.0861810000,3.2233446000,3.1376173500,1968000,18366970.0000,2,1.453205,1,2.732241,0
1993-07-26,sz.000507,3.2233446000,3.2747809500,3.0861810000,3.1890537000,3.2233446000,1569900,14536155.0000,2,1.159241,1,-1.063824,0
1993-07-27,sz.000507,3.1890537000,3.2919264000,3.1204719000,3.2919264000,3.1890537000,1633800,15446925.0000,2,1.206426,1,3.225809,0
1993-07-28,sz.000507,3.3262173000,3.4290900000,3.3090718500,3.3947991000,3.2919264000,3405500,33686340.0000,2,2.514680,1,3.124992,0
1993-07-29,sz.000507,3.4290900000,3.4462354500,3.2919264000,3.3947991000,3.3947991000,2044100,19979570.0000,2,1.509399,1,0.000000,0
1993-07-30,sz.000507,3.4462354500,3.7719990000,3.4462354500,3.6862717500,3.3947991000,4587200,49321330.0000,2,3.387267,1,8.585863,0
1993-08-02,sz.000507,3.7377081000,3.7719990000,3.5662536000,3.6005445000,3.6862717500,3548200,38381890.0000,2,2.620052,1,-2.325581,0
1993-08-03,sz.000507,3.5491081500,3.6691263000,3.4976718000,3.4976718000,3.6005445000,2202700,22866615.0000,2,1.626512,1,-2.857145,0
1993-08-04,sz.000507,3.4462354500,3.5662536000,3.4290900000,3.5662536000,3.4976718000,1566800,16007935.0000,2,1.156952,1,1.960783,0
1993-08-05,sz.000507,3.6176899500,3.6862717500,3.5491081500,3.6862717500,3.5662536000,1818100,19203250.0000,2,1.342516,1,3.365388,0
1993-08-06,sz.000507,3.7034172000,3.7205626500,3.6005445000,3.6348354000,3.6862717500,1844700,19729500.0000,2,1.362158,1,-1.395345,0
1993-08-09,sz.000507,3.6348354000,4.0120353000,3.6005445000,3.9948898500,3.6519808500,5047600,56456680.0000,2,3.727235,1,9.389671,0
1993-08-10,sz.000507,4.0463262000,4.4578170000,4.0463262000,4.2692170500,3.9948898500,12073400,151970205.0000,2,8.915206,1,6.866955,0
1993-08-11,sz.000507,4.2520716000,4.4406715500,4.2520716000,4.4235261000,4.2692170500,7209200,92031550.0000,2,5.323397,1,3.614456,0
1993-08-12,sz.000507,4.4749624500,4.6635624000,4.4749624500,4.6292715000,4.4235261000,10579700,141161535.0000,2,7.812232,1,4.651166,0
1993-08-13,sz.000507,4.6807078500,4.9035987000,4.6807078500,4.9035987000,4.6292715000,11129600,153959650.0000,2,8.218288,1,5.925927,0
1993-08-16,sz.000507,4.9550350500,5.6408530500,4.9550350500,5.6237076000,4.9035987000,13022200,210452975.0000,2,9.615816,1,14.685310,0
1993-08-17,sz.000507,5.6751439500,5.8637439000,4.7321442000,4.7321442000,5.6237076000,12124000,193666695.0000,2,8.952570,1,-15.853650,0
1993-08-18,sz.000507,4.7835805500,5.4865440000,4.7835805500,5.1436350000,4.7321442000,12187200,181601225.0000,2,8.999238,1,8.695651,0
1993-08-19,sz.000507,5.1950713500,5.3150895000,4.9721805000,5.0750532000,5.1436350000,8474100,126474980.0000,2,6.257421,1,-1.333332,0
1993-08-20,sz.000507,5.0236168500,5.1436350000,4.8864532500,5.0921986500,5.0750532000,9351300,136467660.0000,2,6.905161,1,0.337839,0
1993-08-23,sz.000507,5.1436350000,5.3150895000,4.9035987000,4.9035987000,5.1607804500,11324800,168292175.0000,2,8.362427,1,-4.983388,0
1993-08-24,sz.000507,4.8521623500,5.5208349000,4.7664351000,5.4865440000,4.9035987000,16737200,254530385.0000,2,12.359036,1,11.888110,0
1993-08-25,sz.000507,5.4865440000,5.4865440000,5.0750532000,5.1436350000,5.4865440000,11173400,172698445.0000,2,8.250631,1,-6.250000,0
1993-08-26,sz.000507,5.0921986500,5.3150895000,5.0750532000,5.1264895500,5.1436350000,4404500,66601015.0000,2,3.252359,1,-0.333335,0
1993-08-27,sz.000507,5.1093441000,5.1950713500,4.9721805000,5.0064714000,5.1264895500,5067400,74701620.0000,2,3.741855,1,-2.341133,0
1993-08-30,sz.000507,4.9550350500,5.1779259000,4.8693078000,5.0750532000,5.0064714000,4539400,66629965.0000,2,3.351971,1,1.369862,0
1993-08-31,sz.000507,5.1093441000,5.2122168000,5.0750532000,5.0921986500,5.0750532000,3128900,46933855.0000,2,2.310434,1,0.337839,0
1993-09-01,sz.000507,5.1436350000,5.1436350000,4.9550350500,4.9550350500,5.0921986500,2764700,40318720.0000,2,2.041502,1,-2.693607,0
1993-09-02,sz.000507,4.9035987000,5.0236168500,4.9035987000,4.9550350500,4.9550350500,2306400,33223570.0000,2,1.703085,1,0.000000,0
1993-09-03,sz.000507,4.9550350500,5.1093441000,4.9207441500,5.1093441000,4.9550350500,1902800,27736545.0000,2,1.405060,1,3.114186,0
1993-09-06,sz.000507,5.1436350000,5.1607804500,5.0064714000,5.0236168500,5.1093441000,2058500,30597615.0000,2,1.520032,1,-1.677852,0
1993-09-07,sz.000507,5.0064714000,5.1093441000,5.0064714000,5.0236168500,5.0236168500,801300,11814635.0000,2,0.591694,1,0.000000,0
1993-09-08,sz.000507,5.0579077500,5.0750532000,4.9378896000,4.9893259500,5.0236168500,1312600,19136130.0000,2,0.969246,1,-0.682590,0
1993-09-09,sz.000507,4.9893259500,5.0579077500,4.9893259500,5.0064714000,4.9893259500,723000,10594945.0000,2,0.533876,1,0.343644,0
1993-09-10,sz.000507,5.0064714000,5.0236168500,4.8864532500,4.9207441500,5.0064714000,1930700,27839105.0000,2,1.425662,1,-1.712329,0
1993-09-13,sz.000507,4.8693078000,4.8693078000,4.7664351000,4.7664351000,4.9207441500,2786400,38960315.0000,2,2.057526,1,-3.135894,0
1993-09-14,sz.000507,4.7321442000,4.9721805000,4.6978533000,4.8521623500,4.7664351000,1725400,24284835.0000,2,1.274065,1,1.798561,0
1993-09-15,sz.000507,4.8350169000,4.8693078000,4.7321442000,4.7492896500,4.8521623500,1274000,17821195.0000,2,0.940743,1,-2.120136,0
1993-09-16,sz.000507,4.7321442000,4.8350169000,4.6292715000,4.6635624000,4.7492896500,1968900,27019260.0000,2,1.453870,1,-1.805054,0
1993-09-17,sz.000507,4.6635624000,4.6635624000,4.6635624000,4.6635624000,4.6635624000,0,0.0000,2,,1,0.000000,0
1993-09-20,sz.000507,4.6121260500,4.9550350500,4.5606897000,4.9378896000,4.6635624000,3854200,54254530.0000,2,2.846008,1,5.882347,0
1993-09-21,sz.000507,4.8864532500,5.0064714000,4.8007260000,4.8007260000,4.9378896000,4277500,61167175.0000,2,3.158580,1,-2.777775,0
1993-09-22,sz.000507,4.8007260000,4.9035987000,4.8007260000,4.9035987000,4.8007260000,1165000,16492975.0000,2,0.860256,1,2.142859,0
1993-09-23,sz.000507,4.9550350500,4.9893259500,4.8350169000,4.8693078000,4.9035987000,2486500,35829720.0000,2,1.836074,1,-0.699303,0
1993-09-24,sz.000507,4.8178714500,4.8178714500,4.4921079000,4.6978533000,4.8693078000,2996400,40972190.0000,2,2.212593,1,-3.521127,0
1993-09-27,sz.000507,4.6978533000,4.7664351000,4.6464169500,4.7149987500,4.7149987500,630200,8666765.0000,2,0.465351,1,0.000000,0
1993-09-28,sz.000507,4.7321442000,4.7664351000,4.7149987500,4.7492896500,4.7149987500,395200,5480345.0000,2,0.291822,1,0.727275,0
1993-09-29,sz.000507,4.7835805500,4.9035987000,4.7835805500,4.8350169000,4.7492896500,1303000,18486450.0000,2,0.962158,1,1.805054,0
1993-09-30,sz.000507,4.8864532500,4.9207441500,4.7835805500,4.8521623500,4.8350169000,699700,9869085.0000,2,0.516671,1,0.354604,0
1993-10-04,sz.000507,4.8693078000,4.9550350500,4.8521623500,4.9207441500,4.8521623500,1203900,17227355.0000,2,0.888980,1,1.413433,0
1993-10-05,sz.000507,4.9721805000,5.0236168500,4.8007260000,4.8693078000,4.9207441500,2854600,41411600.0000,2,2.107886,1,-1.045300,0
1993-10-06,sz.000507,4.8693078000,4.9721805000,4.7835805500,4.8178714500,4.8693078000,731200,10340025.0000,2,0.539931,1,-1.056335,0
1993-10-07,sz.000507,4.8007260000,4.9035987000,4.8007260000,4.8178714500,4.8178714500,602500,8496670.0000,2,0.444896,1,0.000000,0
1993-10-08,sz.000507,4.8178714500,4.8693078000,4.7664351000,4.7664351000,4.8178714500,704600,9862765.0000,2,0.520289,1,-1.067620,0
1993-10-11,sz.000507,4.7664351000,4.7835805500,4.7321442000,4.7492896500,4.7664351000,596600,8273040.0000,2,0.440540,1,-0.359707,0
1993-10-12,sz.000507,4.7492896500,4.8007260000,4.7321442000,4.7664351000,4.7492896500,433700,6031220.0000,2,0.320252,1,0.361005,0
1993-10-13,sz.000507,4.7664351000,4.7835805500,4.6978533000,4.7149987500,4.7664351000,561300,7752630.0000,2,0.414474,1,-1.079134,0
1993-10-14,sz.000507,4.6978533000,4.7321442000,4.6978533000,4.7149987500,4.7149987500,554200,7608735.0000,2,0.409231,1,0.000000,0
1993-10-15,sz.000507,4.7149987500,4.7835805500,4.7149987500,4.7321442000,4.7149987500,486500,6733440.0000,2,0.359240,1,0.363638,0
1993-10-18,sz.000507,4.7493528000,4.7665606000,4.6461060000,4.6633138000,4.7321450000,834100,11361680.0000,2,0.615914,1,-1.454544,0
1993-10-19,sz.000507,4.6461060000,4.7149372000,4.6288982000,4.6461060000,4.6633138000,769100,10411385.0000,2,0.567917,1,-0.369005,0
1993-10-20,sz.000507,4.6461060000,4.6805216000,4.6461060000,4.6633138000,4.6461060000,431000,5832975.0000,2,0.318258,1,0.370372,0
1993-10-21,sz.000507,4.6633138000,4.6633138000,4.5772748000,4.5944826000,4.6633138000,671200,9013215.0000,2,0.495626,1,-1.476013,0
1993-10-22,sz.000507,4.5944826000,4.6116904000,4.5428592000,4.5772748000,4.5944826000,941500,12494825.0000,2,0.695220,1,-0.374533,0
1993-10-25,sz.000507,4.5428592000,4.5428592000,4.4396124000,4.4568202000,4.5772748000,945100,12329640.0000,2,0.697878,1,-2.631582,0
1993-10-26,sz.000507,4.4224046000,4.4224046000,4.3363656000,4.4051968000,4.4568202000,891100,11321565.0000,2,0.658004,1,-1.158298,0
1993-10-27,sz.000507,4.4568202000,4.5772748000,4.4051968000,4.4740280000,4.4051968000,1477200,19296380.0000,2,1.090790,1,1.562499,0
1993-10-28,sz.000507,4.4740280000,4.6461060000,4.4568202000,4.6288982000,4.4740280000,889100,11730915.0000,2,0.656527,1,3.461537,0
1993-10-29,sz.000507,4.6805216000,4.7149372000,4.5256514000,4.5428592000,4.6288982000,1343300,18095835.0000,2,0.991916,1,-1.858736,0
1993-11-01,sz.000507,4.4912358000,4.5256514000,4.4568202000,4.4912358000,4.5428592000,552800,7214205.0000,2,0.408197,1,-1.136361,0
1993-11-02,sz.000507,4.4740280000,4.5772748000,4.4396124000,4.5084436000,4.4912358000,402100,5276415.0000,2,0.296918,1,0.383143,0
1993-11-03,sz.000507,4.5084436000,4.5600670000,4.4568202000,4.4568202000,4.5084436000,579100,7563535.0000,2,0.427617,1,-1.145042,0
1993-11-04,sz.000507,4.4740280000,4.4740280000,4.4051968000,4.4224046000,4.4568202000,406300,5236565.0000,2,0.300019,1,-0.772196,0
1993-11-05,sz.000507,4.4396124000,4.4740280000,4.4224046000,4.4740280000,4.4224046000,283500,3669405.0000,2,0.209341,1,1.167312,0
1993-11-08,sz.000507,4.5084436000,4.6805216000,4.5084436000,4.5944826000,4.4740280000,1296300,17198740.0000,2,0.957210,1,2.692311,0
1993-11-09,sz.000507,4.5772748000,4.6461060000,4.4912358000,4.5772748000,4.5944826000,996500,13243105.0000,2,0.735833,1,-0.374533,0
1993-11-10,sz.000507,4.5772748000,4.8353918000,4.5428592000,4.7665606000,4.5772748000,2969800,40824285.0000,2,2.192951,1,4.135340,0
1993-11-11,sz.000507,4.8181840000,4.9730542000,4.7493528000,4.8181840000,4.7665606000,3353200,47236560.0000,2,2.476061,1,1.083030,0
1993-11-12,sz.000507,4.8698074000,4.9902620000,4.8181840000,4.9214308000,4.8181840000,2900600,41059180.0000,2,2.141853,1,2.142859,0
1993-11-15,sz.000507,4.9730542000,5.1795478000,4.9730542000,5.0590932000,4.9214308000,7211900,106772655.0000,2,5.325391,1,2.797200,0
1993-11-16,sz.000507,5.0074698000,5.0246776000,4.8181840000,4.8181840000,5.0590932000,2842100,40436785.0000,2,2.098655,1,-4.761903,0
1993-11-17,sz.000507,4.8181840000,4.9214308000,4.7837684000,4.7837684000,4.8181840000,2267600,31773020.0000,2,1.674435,1,-0.714288,0
1993-11-18,sz.000507,4.8181840000,4.8870152000,4.6977294000,4.8009762000,4.7837684000,3013700,42160920.0000,2,2.225368,1,0.359714,0
1993-11-19,sz.000507,4.8009762000,4.8181840000,4.7493528000,4.7665606000,4.8009762000,2382000,33098535.0000,2,1.758910,1,-0.716842,0
1993-11-22,sz.000507,4.8009762000,4.8870152000,4.6805216000,4.7321450000,4.7665606000,2450900,34073565.0000,2,1.809787,1,-0.722024,0
1993-11-23,sz.000507,4.7321450000,4.8181840000,4.6461060000,4.6461060000,4.7321450000,1421800,19448960.0000,2,1.049882,1,-1.818182,0
1993-11-24,sz.000507,4.6461060000,4.7837684000,4.5428592000,4.5772748000,4.6461060000,1535100,20651840.0000,2,1.133544,1,-1.481480,0
1993-11-25,sz.000507,4.5772748000,4.6633138000,4.5772748000,4.6116904000,4.5772748000,1105300,14823975.0000,2,0.816173,1,0.751875,0
1993-11-26,sz.000507,4.6461060000,4.6633138000,4.5772748000,4.6116904000,4.6116904000,903200,12121960.0000,2,0.666938,1,0.000000,0
1993-11-29,sz.000507,4.6461060000,4.6805216000,4.5600670000,4.5772748000,4.6116904000,833100,11149120.0000,2,0.615175,1,-0.746264,0
1993-11-30,sz.000507,4.5772748000,4.6461060000,4.5772748000,4.6116904000,4.5772748000,591600,7929055.0000,2,0.436848,1,0.751875,0
1993-12-01,sz.000507,4.6116904000,4.6288982000,4.4912358000,4.4912358000,4.6116904000,558000,7346650.0000,2,0.412037,1,-2.611936,0
1993-12-02,sz.000507,4.4912358000,4.4912358000,4.4396124000,4.4740280000,4.4912358000,908800,11785260.0000,2,0.671074,1,-0.383143,0
1993-12-03,sz.000507,4.4740280000,4.5256514000,4.4568202000,4.4740280000,4.4740280000,645100,8400430.0000,2,0.476353,1,0.000000,0
1993-12-06,sz.000507,4.4740280000,4.4740280000,4.4051968000,4.4224046000,4.4740280000,783000,10079920.0000,2,0.578181,1,-1.153843,0
1993-12-07,sz.000507,4.4396124000,4.5428592000,4.3879890000,4.4051968000,4.4224046000,940300,12184930.0000,2,0.694334,1,-0.389107,0
1993-12-08,sz.000507,4.4051968000,4.4740280000,4.3879890000,4.4051968000,4.4051968000,618500,7918455.0000,2,0.456711,1,0.000000,0
1993-12-09,sz.000507,4.4051968000,4.4396124000,4.3879890000,4.4051968000,4.4051968000,602300,7712795.0000,2,0.444749,1,0.000000,0
