date,code,open,high,low,close,volume,amount,adjustflag,turn,pctChg
1996-10-31,sz.000507,1.8983967600,3.4473374000,1.8795072400,3.3906688400,614828153,3378072283.0200,2,314.768291,81.313131
1996-11-29,sz.000507,3.2112184000,4.0093006200,2.8334280000,3.6126207000,450276789,3357856003.6200,2,230.524342,6.545961
1996-12-31,sz.000507,3.6834564000,4.0848587000,1.6670001400,2.1345157600,206961259,1435494592.6900,2,105.956179,-40.915033
1997-01-31,sz.000507,2.1156262400,2.4084138000,1.9125639000,2.3659123800,126350229,599522488.2100,2,64.686442,10.840708
1997-02-28,sz.000507,2.3659123800,2.7389804000,2.1581276600,2.6539775600,115366545,617498218.7900,2,59.063220,12.175649
1997-03-31,sz.000507,2.6728670800,2.9184308400,2.5878642400,2.8806518000,155354336,904139785.6200,2,79.535426,8.540925
1997-04-30,sz.000507,2.9042637000,3.4473374000,2.6539775600,3.4095583600,251639081,1590218955.7200,2,128.829500,18.360656
1997-05-30,sz.000507,3.4237255000,4.0045782400,2.4839718800,2.7956489600,217863725,1599893307.9400,2,111.537821,-18.005540
1997-06-27,sz.000507,2.9798217800,3.0695470000,2.3706347600,2.6350880400,69271222,404600457.9000,2,35.464193,-5.743243
1997-07-31,sz.000507,2.6445328000,2.6681447000,2.0211786400,2.2147962200,42385125,198661236.5700,2,21.699549,-15.949821
1997-08-29,sz.000507,2.2195186000,2.5406404400,2.1014591000,2.4225809400,53018620,262153921.3600,2,27.143488,9.381663
1997-09-30,sz.000507,2.4131361800,2.6398104200,1.9267310400,2.0731248200,55298889,277395668.9800,2,28.310897,-14.424951
1997-10-31,sz.000507,2.0825695800,2.4461928400,2.0306234000,2.2336857400,47323349,226814798.5200,2,24.227729,7.744875
1997-11-28,sz.000507,2.2431305000,2.4320257000,1.9833996000,2.0495129200,33557549,160806896.5600,2,17.180170,-8.245243
1997-12-31,sz.000507,2.0778472000,2.1014591000,1.8936743800,2.0684024400,21215752,89302103.7100,2,10.861646,0.921659
1998-01-23,sz.000507,2.0684024400,2.3375781000,1.8795072400,2.0825695800,35114642,158655013.3500,2,17.977342,0.684932
1998-02-27,sz.000507,2.1250710000,2.2147962200,2.0306234000,2.0825695800,13943762,62874422.8100,2,7.138668,0.000000
1998-03-31,sz.000507,2.0164562600,2.1959067000,1.9361758000,2.1109038600,19233498,84387326.8200,2,9.846809,1.360544
1998-04-30,sz.000507,2.1061814800,2.6586999400,2.0920143400,2.1722948000,114180715,573233355.2400,2,58.456120,2.908277
1998-05-29,sz.000507,2.1628500400,2.9137084600,2.1014591000,2.7295356400,135495493,724615270.5800,2,69.368464,25.652174
1998-06-30,sz.000507,2.7625923000,3.0034336800,2.3045214400,2.3564676200,80567010,448414841.7100,2,41.247200,-13.667820
1998-07-31,sz.000507,2.4273033200,2.5973090000,2.2431305000,2.5736971000,37766674,194156955.6200,2,19.335080,9.218437
1998-08-31,sz.000507,2.5925866200,2.6681447000,2.1864619400,2.4650823600,44296859,230688399.3400,2,22.678283,-4.220183
1998-09-30,sz.000507,2.4461928400,2.7295356400,2.3186885800,2.6020313800,69840585,377195184.1500,2,35.755685,5.555556
1998-10-30,sz.000507,2.6114761400,2.7862042000,2.3989690400,2.4839718800,58106678,321925259.0100,2,29.748377,-4.537205
1998-11-30,sz.000507,2.4698047400,2.5453628200,2.2667424000,2.2903543000,31295195,159543085.0900,2,16.021932,-7.794677
1998-12-31,sz.000507,2.3139662000,2.3281333400,1.9172862800,1.9739548400,13097840,58047895.9100,2,6.705589,-13.814433
1999-01-29,sz.000507,1.9692324600,2.0306234000,1.6481106200,1.8417282000,18535480,71896377.6100,2,9.489451,-6.698565
1999-02-09,sz.000507,1.8558953400,2.0447905400,1.7095015600,1.7945044000,12722996,51863570.9700,2,6.513683,-2.564103
1999-03-31,sz.000507,1.7945044000,2.1817395600,1.7945044000,2.1817395600,39574283,170088856.1500,2,20.260506,21.578947
1999-04-30,sz.000507,2.1770171800,2.2620200200,1.7992267800,1.9314534200,52462864,234464341.5200,2,26.858962,-11.471861
1999-05-31,sz.000507,1.9314534200,1.9456205600,1.6764449000,1.8795072400,28512109,108207382.2800,2,14.597100,-2.689487
1999-06-30,sz.000507,1.8889520000,2.6350880400,1.7283910800,2.6350880400,127868907,561705510.8800,2,65.463947,40.201005
1999-07-30,sz.000507,2.7673146800,4.0376349000,2.6445328000,3.6503997400,214676308,1502349696.5800,2,109.905986,38.530466
1999-08-31,sz.000507,3.6503997400,4.1604167800,3.4237255000,4.0706915600,124875500,1012116434.9000,2,63.931438,11.513583
1999-09-30,sz.000507,4.1037482200,4.1698615400,3.5417850000,3.6787340200,68374081,548682692.2700,2,35.004891,-9.628770
1999-10-29,sz.000507,3.6598445000,3.6645668800,2.6775894600,3.1026036600,36945453,242793753.2100,2,18.914646,-15.661104
1999-11-30,sz.000507,3.0978812800,3.2537198200,2.7437027800,3.2017736400,39245304,252896769.9400,2,20.092081,3.196347
1999-12-30,sz.000507,3.1923288800,3.2253855400,2.4320257000,2.5453628200,28266783,176730564.4200,2,14.471502,-20.501475
2000-01-28,sz.000507,2.5359180600,2.9703770200,2.4131361800,2.7342580200,57952570,330389415.5400,2,29.669480,7.421150
2000-02-29,sz.000507,2.7389804000,3.7401249600,2.6020313800,3.0223232000,139253419,948024382.7300,2,71.292377,10.535406
2000-03-31,sz.000507,3.0223232000,3.9667992000,2.9325979800,3.9620768200,161201888,1146092234.1700,2,82.529147,31.093750
2000-04-28,sz.000507,3.9667992000,4.9490542400,3.5795640400,3.7306802000,219469324,1972580368.8500,2,112.359826,-5.840286
2000-05-31,sz.000507,3.7070683000,3.8251278000,3.3292779000,3.5276178600,72580007,549031280.2500,2,37.158163,-5.443038
2000-06-30,sz.000507,3.4992835800,4.1037482200,3.4567821600,3.9479096800,118110957,963559748.9800,2,60.468253,11.914324
2000-07-31,sz.000507,3.9337425400,4.4484819600,3.7920711400,4.3870910200,137486120,1217582890.6100,2,70.387589,11.124402
2000-08-31,sz.000507,4.3870910200,4.4343148200,3.8912411200,3.8959635000,71431447,633059674.2200,2,36.570145,-11.194833
2000-09-29,sz.000507,3.8723516000,3.9431873000,3.3859464600,3.4567821600,24642168,192993299.0800,2,12.615839,-11.272727
2000-10-31,sz.000507,3.4945612000,3.7684592400,3.4001136000,3.6692892600,19646536,149857546.5800,2,10.058268,6.147541
2000-11-30,sz.000507,3.6598445000,4.2406972400,3.5842864200,4.0943034600,65019117,549534531.8600,2,33.287279,11.583012
2000-12-29,sz.000507,4.0895810800,4.1556944000,3.7826263800,3.9195754000,27145961,226995656.5900,2,13.897685,-4.267589
2001-01-19,sz.000507,3.9431873000,4.1887510600,3.9101306400,4.0376349000,23757002,204389252.0300,2,12.162668,3.012048
2001-02-28,sz.000507,4.0990258400,4.0990258400,3.5370626200,3.7448473400,12492320,100348447.8400,2,6.395586,-7.251462
2001-03-30,sz.000507,3.7448473400,3.9762439600,3.6976235400,3.9148530200,17319834,140633769.6200,2,8.867087,4.539723
2001-04-30,sz.000507,3.9148530200,4.2879210400,3.8251278000,3.9384649200,61528979,534159123.6200,2,31.500463,0.603136
2001-05-31,sz.000507,3.9431873000,4.0706915600,3.9054082600,3.9762439600,17695605,148887399.5500,2,9.059467,0.959233
2001-06-29,sz.000507,3.9904111000,4.5429295600,3.9148530200,4.4295924400,87672551,794998344.9600,2,44.884963,11.401425
2001-07-31,sz.000507,4.4390372000,4.7082128600,4.0612468000,4.1793063000,76938923,728364845.0300,2,39.389760,-5.650320
2001-08-31,sz.000507,4.1981958200,4.6657114400,4.1934734400,4.2501420000,73098581,691278022.0600,2,37.423653,1.694915
2001-09-28,sz.000507,4.2406972400,4.2879210400,3.5465073800,3.6645668800,27227196,233526800.6700,2,13.939274,-13.777778
2001-10-31,sz.000507,3.6692892600,3.8015159000,3.1073260400,3.7826263800,25598203,189449304.6600,2,13.105292,3.221649
2001-11-30,sz.000507,3.7826263800,3.8251278000,3.2631645800,3.7023459200,24394210,185276362.3700,2,12.488894,-2.122347
2001-12-31,sz.000507,3.6834564000,3.7684592400,3.3198331400,3.3906688400,16744040,127008750.2900,2,8.572204,-8.418367
2002-01-31,sz.000507,3.3906688400,3.4331702600,2.2289633600,2.7909265800,27218700,154225785.3800,2,13.927081,-17.688022
2002-02-28,sz.000507,2.7909265800,2.9467651200,2.7153685000,2.8759294200,12093662,72650205.5000,2,6.188003,3.045685
2002-03-29,sz.000507,2.8759294200,3.4898388200,2.7389804000,3.2206631600,51554920,352751510.2000,2,26.379274,11.986864
2002-04-30,sz.000507,3.2348303000,3.4473374000,3.1214931800,3.3434450400,24074543,167562533.5500,2,12.318300,3.812317
2002-05-31,sz.000507,3.3859464600,3.5795640400,3.0317679600,3.0459351000,25388803,180132843.6300,2,12.990772,-8.898305
2002-06-28,sz.000507,3.0364903400,3.7070683000,2.7625923000,3.4237255000,47846493,343245416.6100,2,24.481771,12.403101
2002-07-31,sz.000507,3.4284478800,3.5417850000,3.2064960200,3.2206631600,19471078,140506284.5900,2,9.962830,-5.931034
2002-08-30,sz.000507,3.2064960200,3.3528898000,3.1734393600,3.2348303000,8714862,60426637.7000,2,4.459162,0.439883
2002-09-27,sz.000507,3.2820541000,3.2820541000,3.0601022400,3.0978812800,7489743,50117602.8100,2,3.832301,-4.233577
2002-10-31,sz.000507,3.0931589000,3.0931589000,2.8381503800,2.8570399000,4902420,30553099.6300,2,2.508437,-7.774390
2002-11-29,sz.000507,2.8664846600,3.0459351000,2.3139662000,2.5500852000,9799333,54823345.6200,2,5.014057,-10.743802
2002-12-31,sz.000507,2.5264733000,2.5973090000,2.3564676200,2.3611900000,8836114,46316177.0300,2,4.521203,-7.407407
2003-01-29,sz.000507,2.3375781000,2.7342580200,2.3139662000,2.6823118400,17943327,97812227.5000,2,9.181121,13.600000
2003-02-28,sz.000507,2.6823118400,2.8570399000,2.5831418600,2.7059237400,11626060,67549540.2500,2,5.948744,0.880282
2003-03-31,sz.000507,2.7059237400,2.7295356400,2.4745271200,2.6964789800,14849169,82076533.0900,2,7.597923,-0.349040
2003-04-30,sz.000507,2.7106461200,2.8523175200,2.4839718800,2.5075837800,36851428,209053808.4800,2,18.855890,-7.005254
2003-05-30,sz.000507,2.4981390200,2.6728670800,2.3375781000,2.5973090000,19449297,105174694.9200,2,9.951685,3.578154
2003-06-30,sz.000507,2.6350880400,2.7059237400,2.4225809400,2.4225809400,16933596,93767889.2700,2,8.664468,-6.727273
2003-07-31,sz.000507,2.4225809400,2.9656546400,2.4225809400,2.8145384800,59908305,353547590.1000,2,30.653478,16.179337
2003-08-29,sz.000507,2.8145384800,2.8664846600,2.5028614000,2.5406404400,21219780,121657726.5700,2,10.857594,-9.731544
2003-09-30,sz.000507,2.5689747200,2.8664846600,2.5453628200,2.8334280000,40654771,234627795.1500,2,20.801959,11.524164
2003-10-31,sz.000507,2.8098161000,3.1262155600,2.6681447000,2.7531475400,81364824,508345489.2500,2,41.632205,-2.833333
2003-11-28,sz.000507,2.7484251600,2.9750994000,2.7153685000,2.8995413200,41146885,248907165.9900,2,21.053761,5.317324
2003-12-31,sz.000507,2.9231532200,3.3717793200,2.8664846600,3.1451050800,78839162,521238519.0400,2,40.339891,8.469055
2004-01-30,sz.000507,3.1403827000,3.4851164400,3.1403827000,3.4048359800,46280107,324667130.8600,2,23.680293,8.258258
2004-02-27,sz.000507,3.4803940600,3.9904111000,3.3623345600,3.9526320600,107656896,830254889.8600,2,55.085155,16.088766
2004-03-31,sz.000507,3.9762439600,4.0848587000,3.5937311800,3.7070683000,77753587,624379357.6500,2,39.784432,-6.212664
2004-04-30,sz.000507,3.7212354400,3.8440173200,3.1309379400,3.3056660000,47219357,352706045.0300,2,24.160882,-10.828025
2004-05-31,sz.000507,3.3056660000,3.3765017000,3.0695470000,3.2159407800,12090658,82038370.7200,2,6.186466,-2.714286
2004-06-30,sz.000507,3.2064960200,3.2726093400,2.5264733000,2.5973090000,17142288,104695307.5500,2,8.771250,-19.236417
2004-07-30,sz.000507,2.6020313800,2.8145384800,2.3753571400,2.7248132600,22663629,128585552.4800,2,11.596373,4.909091
2004-08-31,sz.000507,2.7153685000,2.7248132600,2.3234109600,2.4461928400,11980967,63894457.2800,2,6.130340,-10.225303
2004-09-30,sz.000507,2.4414704600,3.0648246200,2.3517452400,2.7106461200,45627814,264950966.7000,2,23.346532,10.810811
2004-10-29,sz.000507,2.6823118400,2.8098161000,2.3800795200,2.5642523400,17457386,94967891.8700,2,8.932478,-5.400697
2004-11-30,sz.000507,2.5595299600,2.6634223200,2.4084138000,2.6492551800,19291386,104130217.1800,2,9.870886,3.314917
2004-12-31,sz.000507,2.6492551800,2.7012013600,2.2431305000,2.2620200200,17061694,92226389.0300,2,8.730013,-14.616756
2005-01-31,sz.000507,2.2667424000,2.2761871600,2.0164562600,2.0164562600,13391140,61019471.9300,2,6.851888,-10.855950
2005-02-28,sz.000507,2.0117338800,2.2950766800,2.0117338800,2.2006290800,11329997,52533007.4500,2,5.797257,9.133489
2005-03-31,sz.000507,2.2006290800,2.5075837800,2.1156262400,2.2525752600,49254885,245292114.2300,2,25.202408,2.360515
2005-04-29,sz.000507,2.2572976400,2.5973090000,2.2195186000,2.4273033200,48064229,250205674.1200,2,24.593181,7.756813
2005-05-31,sz.000507,2.3611900000,2.4320257000,1.8417282000,1.9267310400,18120328,77170532.9000,2,9.271687,-20.622568
2005-06-30,sz.000507,1.9267310400,1.9361758000,1.5772749200,1.6575553800,30307597,113265090.1500,2,15.507587,-13.970588
2005-07-29,sz.000507,1.6481106200,1.6575553800,1.2797649800,1.4922720800,24977530,74868832.4300,2,12.780334,-9.971510
2005-08-31,sz.000507,1.4922720800,1.7992267800,1.4922720800,1.7897820200,71422865,248527073.0600,2,36.545170,19.936709
2005-09-30,sz.000507,1.7756148800,1.9456205600,1.6008868200,1.6575553800,47852523,181757355.7400,2,24.484857,-7.387863
2005-10-31,sz.000507,1.6575553800,1.7850596400,1.4308811400,1.5064392200,22615198,79211402.8400,2,11.571592,-9.116809
2005-11-30,sz.000507,1.4875497000,1.6433882400,1.4450482800,1.5064392200,18179351,58987919.9600,2,9.301888,0.000000
2005-12-30,sz.000507,1.5064392200,1.5678301600,1.4544930400,1.5347735000,13380780,43382319.5700,2,6.846587,1.880878
2006-01-25,sz.000507,1.5347735000,1.8181163000,1.5347735000,1.7945044000,35503105,127087585.8800,2,18.165990,16.923077
2006-02-28,sz.000507,1.8181163000,1.8795072400,1.6433882400,1.7142239400,32125293,120160429.3100,2,16.437653,-4.473684
2006-03-31,sz.000507,1.7142239400,1.7520029800,1.6056092000,1.6670001400,28543643,101753219.9500,2,14.605019,-2.754821
2006-04-28,sz.000507,1.6575553800,2.3470228600,1.6292211000,2.2903543000,107066506,464530317.4500,2,54.783068,37.393768
2006-05-31,sz.000507,2.2856319200,2.6823118400,2.2431305000,2.5595299600,102005030,525254061.3100,2,52.193247,11.752577
2006-06-30,sz.000507,2.5406404400,2.7484251600,2.3611900000,2.4792495000,34149214,187398086.4000,2,17.473240,-3.136531
2006-07-31,sz.000507,2.4792495000,2.9987113000,2.4320257000,2.4320257000,43051845,244797838.5900,2,22.028478,-1.904762
2006-08-31,sz.000507,2.4461928400,2.4792495000,2.1061814800,2.3139662000,21920544,104890978.2200,2,11.216156,-4.854369
2006-09-29,sz.000507,2.3139662000,2.5642523400,2.2242409800,2.5217509200,37892085,193580630.9000,2,19.388367,8.979592
2006-10-31,sz.000507,2.5500852000,2.5689747200,2.3045214400,2.3753571400,24902575,128803583.7500,2,12.741982,-5.805243
2006-11-30,sz.000507,2.3753571400,2.7625923000,2.3139662000,2.4650823600,34920794,184433043.7300,2,17.868037,3.777336
2006-12-29,sz.000507,2.4650823600,2.7153685000,2.2053514600,2.4698047400,52303042,269924404.2300,2,22.300220,0.191571
2007-01-31,sz.000507,2.4839718800,3.4378926400,2.4178585600,3.0223232000,225121252,1419224622.0000,2,95.983965,22.370937
2007-02-28,sz.000507,2.9845441600,3.7967935200,2.8570399000,3.4945612000,138306260,979874287.5600,2,58.969036,15.625000
2007-03-30,sz.000507,3.5323402400,5.2418418000,3.3292779000,4.7979380800,372035548,3580198804.0000,2,158.623172,37.297297
2007-04-30,sz.000507,4.8876633000,5.9879778400,4.8546066400,5.2371194200,366137919,4179641951.4700,2,156.108625,9.153543
2007-05-31,sz.000507,5.3126775000,7.2535756800,5.2890656000,5.7518588400,428200989,5774135867.1500,2,182.570185,9.828674
2007-06-29,sz.000507,5.7613036000,7.7163689200,4.5334848000,5.4973811200,389233782,5206482419.6800,2,165.955907,-4.424279
2007-07-31,sz.000507,5.4736035200,6.8003936000,5.4212928000,6.7861270400,181692002,2332088867.8900,2,77.467225,23.442907
2007-08-31,sz.000507,6.7908825600,7.3995891200,6.1441318400,6.8859929600,265444017,3752943210.7300,2,113.176206,1.471619
2007-09-28,sz.000507,6.9050150400,7.5517657600,6.4199520000,7.0429251200,184914726,2729257049.3600,2,78.841284,2.279006
2007-10-31,sz.000507,7.2188793600,7.7419865600,5.4212928000,5.9871996800,145204494,2089019565.5800,2,61.910206,-14.989872
2007-11-30,sz.000507,6.0204883200,6.0299993600,5.1359616000,5.3737376000,62125456,721565135.5700,2,26.488159,-10.246227
2007-12-28,sz.000507,5.3737376000,6.2107091200,5.3261824000,6.0204883200,71033254,875930800.2600,2,30.048540,12.035398
2008-01-31,sz.000507,6.0537769600,6.6434614400,5.2691161600,5.3499600000,100924264,1314899675.2000,2,40.923347,-11.137441
2008-02-29,sz.000507,5.3642265600,5.9206224000,5.0075625600,5.7684457600,34079568,401846205.3600,2,13.818778,7.822222
2008-03-31,sz.000507,5.7874678400,6.0252438400,4.4796998400,4.5082329600,44298523,496659810.4400,2,17.962418,-21.846661
2008-04-30,sz.000507,4.4701888000,4.6128544000,3.3336195200,4.3275232000,58894302,498544589.3300,2,23.880798,-4.008439
2008-05-30,sz.000507,4.3513008000,4.6556540800,3.8900153600,4.3465452800,69302359,627652300.0000,2,28.101116,0.439560
2008-06-30,sz.000507,4.3132566400,4.6033433600,2.9941390800,3.1291405200,55861775,445488146.7800,2,22.651151,-28.008601
2008-07-31,sz.000507,3.1580694000,3.5630737200,2.8253872800,3.1677123600,109159319,721687223.2100,2,44.262544,1.232666
2008-08-29,sz.000507,3.1339620000,3.2352130800,1.9960927200,2.1696660000,34907296,185095325.6700,2,14.154410,-31.506849
2008-09-26,sz.000507,2.1889519200,2.2516311600,1.7550187200,1.9768068000,36007670,152460429.0300,2,14.600596,-8.888889
2008-10-31,sz.000507,1.9189490400,1.9237705200,1.3693003200,1.3934077200,20976322,70495095.5600,2,8.505599,-29.512195
2008-11-28,sz.000507,1.4126936400,2.0153786400,1.3982292000,1.7260898400,83929293,310763259.1300,2,34.032129,23.875433
2008-12-31,sz.000507,1.7212683600,2.2371667200,1.7116254000,1.8225194400,136753448,575573535.9800,2,55.451556,5.586592
2009-01-23,sz.000507,1.8803772000,2.3094889200,1.8369838800,2.1937734000,78787820,344037299.8200,2,31.946924,20.370370
2009-02-27,sz.000507,2.1937734000,3.3268212000,2.1648445200,2.4203829600,291817238,1705490712.8600,2,118.326197,10.329670
2009-03-31,sz.000507,2.3721681600,3.4859300400,2.3721681600,3.2737849200,254951826,1584279593.1300,2,103.377991,35.258964
2009-04-30,sz.000507,3.2786064000,3.5678952000,2.7386006400,2.9025309600,253640070,1739119530.2900,2,102.846100,-11.340206
2009-05-27,sz.000507,2.9218168800,3.3171782400,2.8302087600,3.1677123600,185328449,1188762161.7400,2,75.147070,9.136213
2009-06-30,sz.000507,3.2207486400,3.9662613900,2.9700316800,3.7531777500,263611726,1847652299.4800,2,106.889412,18.482375
2009-07-31,sz.000507,3.7289637000,4.0437463500,3.3899670000,3.5836794000,268812230,2120645342.2900,2,108.998115,-4.516129
2009-08-31,sz.000507,3.6224218800,3.8403483300,2.6538598800,3.2253114600,145946356,1007542624.3400,2,59.178400,-10.000000
2009-09-30,sz.000507,3.2834251800,3.8161342800,3.0993984000,3.2010974100,140753450,1009515087.1000,2,57.072778,-0.750751
2009-10-30,sz.000507,3.2543683200,3.6708499800,3.2349970800,3.5255656800,87107305,628349689.5900,2,35.320313,10.136157
2009-11-30,sz.000507,3.4383951000,4.8767096700,3.4190238600,4.2423015600,355873556,3078853113.7200,2,144.299784,20.329670
2009-12-31,sz.000507,4.2423015600,5.1140073600,4.2084018900,4.5812982600,256837499,2428947843.7400,2,104.141986,7.990868
2010-01-29,sz.000507,4.5909838800,4.8476528100,4.0001610600,4.0534319700,117926202,1092290041.4500,2,47.807297,-11.522199
2010-02-26,sz.000507,4.0679604000,4.9348233900,3.9226761000,4.7556394200,71939406,665900332.7800,2,29.164244,17.323775
2010-03-31,sz.000507,4.7217397500,5.4094187700,4.7120541300,5.1479070300,227433738,2386862459.3400,2,82.923185,8.248473
2010-04-30,sz.000507,5.1575926500,6.1503687000,5.0801076900,5.0801076900,241678899,2854934888.0300,2,79.698767,-1.317027
2010-05-31,sz.000507,4.9299805800,5.1575926500,4.0679604000,4.6490976000,137122327,1340824197.7200,2,45.219009,-8.484271
2010-06-30,sz.000507,4.7943819000,5.0219939700,4.1454453600,4.2519871800,95331477,920213871.9100,2,31.437586,-8.541667
2010-07-30,sz.000507,4.2519871800,4.5976625100,3.9033048600,4.5147778200,73304308,654074367.1100,2,24.173657,6.180388
2010-08-31,sz.000507,4.5147778200,5.3387491500,4.4806488300,5.2266110400,167275485,1672496022.0400,2,55.162655,15.766739
2010-09-30,sz.000507,5.2314866100,6.2309784600,5.1144729300,5.2802423100,194333454,2294171166.4500,2,64.085597,1.026119
2010-10-29,sz.000507,5.2656156000,6.1822227600,5.0510905200,6.1529693400,165999192,1889286211.0700,2,54.741771,16.528163
2010-11-30,sz.000507,6.1675960500,7.8009120000,5.8506840000,6.1480937700,299769833,4124550921.6600,2,98.855490,-0.079239
2010-12-31,sz.000507,6.2017250400,6.4308768300,5.3728781400,6.1578449100,143418597,1751363026.3400,2,47.295338,0.158604
2011-01-31,sz.000507,6.3723699900,6.9038071200,6.0018266700,6.8745537000,170294153,2277517506.1400,2,56.158125,11.638955
